age,diploma,gender,living_place,csp,close_fam,close_friends,close_neighbors,close_colleagues,knows_fam,knows_friends,knows_neighbors,knows_colleagues,find_job,weight,csoc_Q01_01,csoc_Q01_02,csoc_Q01_03,csoc_Q01_04,csoc_Q01_05,csoc_Q01_06,csoc_Q01_07,csoc_Q01_08,csoc_Q01_09,csoc_Q01_10
6,1,2,0,1,3,4,1,1,3,5,3,1,7,0.29019775156457,3,3,3,3,4,3,3,3,1,3
3,3,2,3,6,3,1,1,4,3,1,1,4,6,0.79122691241515,4,4,3,3,4,4,3,3,4,3
4,3,2,0,4,3,3,3,3,1,3,3,3,1,0.164183749620934,4,4,4,3,3,3,1,1,3,2
6,2,1,2,6,3,3,2,2,3,3,3,3,6,0.945369063721415,4,4,4,3,3,4,3,3,3,3
4,3,2,0,4,3,3,3,3,4,4,3,6,6,0.430145255408484,2,3,3,3,3,3,3,2,2,2
2,3,2,7,5,3,3,1,3,2,3,1,5,1,0.690974076091935,4,4,2,4,4,3,4,4,4,4
6,3,2,0,5,3,3,1,1,2,3,1,1,3,0.264690726861673,1,3,3,1,3,3,2,2,2,2
3,4,2,8,4,3,3,1,3,6,5,1,5,2,1.73765582146821,3,1,3,3,4,4,4,3,4,2
3,1,2,0,5,3,3,1,2,3,4,1,4,7,0.907088013897795,2,3,3,3,3,4,4,2,3,3
3,3,2,7,6,3,1,1,1,3,1,1,1,8,0.0349595261712954,4,3,3,4,4,4,4,4,4,1
3,3,2,0,5,3,3,3,3,3,3,2,3,1,0.114897288347029,1,3,3,3,3,4,4,1,3,2
3,3,1,7,4,3,3,1,1,3,3,2,3,5,1.51768258077283,4,4,3,4,2,2,3,2,3,3
5,1,2,5,5,2,1,2,1,2,1,1,2,7,0.796268058568935,4,4,4,4,4,4,4,4,4,4
3,4,2,8,5,3,3,1,2,3,3,1,2,1,3.00895533013736,4,1,4,3,4,3,2,2,4,1
5,3,2,2,5,3,4,3,4,4,4,3,4,1,0.746953777817703,3,3,3,3,3,3,3,3,3,3
4,4,1,0,4,5,4,1,3,3,3,1,3,7,0.0285187521516602,2,3,4,3,3,4,2,3,3,3
5,3,1,4,3,4,3,1,3,3,3,1,1,8,1.15288442490292,4,,3,3,3,3,3,1,4,3
3,4,2,7,3,3,3,3,3,4,4,1,4,5,0.163707715081302,4,2,4,4,3,4,4,2,4,1
4,4,1,0,3,4,3,1,1,1,3,3,4,6,0.199598903310241,3,3,3,4,4,3,2,1,4,1
4,3,2,0,4,3,3,3,2,5,4,3,3,3,0.502262124676586,3,2,3,4,4,4,3,1,3,1
5,3,2,3,5,3,1,1,1,3,4,1,1,1,0.842919199670208,4,4,3,3,4,4,3,3,3,4
5,1,2,6,4,4,4,3,3,1,5,3,4,3,3.06912697633096,1,4,3,3,3,3,1,3,4,4
4,2,2,0,4,3,2,1,1,3,1,3,3,1,1.0612961247636,1,4,1,3,4,4,3,1,3,2
5,3,2,0,4,3,3,1,3,3,4,1,4,8,0.301639309647976,4,3,3,3,4,4,1,2,1,2
3,3,1,0,5,2,3,1,3,3,4,1,4,7,0.734482799655229,3,4,4,3,3,4,3,3,2,
4,4,2,0,6,3,3,1,1,4,3,3,1,6,0.789351254894185,4,3,3,3,3,4,4,3,3,3
6,3,1,8,2,5,5,4,3,3,3,2,2,1,0.551048022174777,4,1,4,2,4,1,3,4,3,1
3,2,2,0,5,3,3,1,1,5,4,3,4,3,0.779635169471253,3,3,2,2,3,4,3,3,3,3
5,1,2,5,5,3,3,1,1,3,3,1,4,6,1.03026435873466,4,4,3,3,3,4,4,1,3,2
2,3,1,7,4,4,3,1,3,4,1,1,5,5,5.82797206935702,4,4,3,4,3,4,4,4,4,4
6,4,2,4,3,3,3,3,3,3,4,3,3,8,0.28805081675797,1,1,2,3,3,3,3,2,3,1
4,2,2,7,4,2,3,1,1,2,3,1,2,7,0.836289810467708,3,2,4,4,4,4,4,4,4,4
2,1,1,2,5,1,1,3,4,3,3,3,4,3,4.42664026132349,2,2,2,3,4,4,3,3,3,3
7,1,2,0,5,3,3,2,3,3,1,1,1,8,3.37862325713809,4,1,3,3,4,3,3,3,3,3
5,1,2,0,4,3,3,1,1,3,3,3,1,8,1.21472287093956,4,3,3,4,4,4,3,3,4,1
2,3,2,0,5,4,3,3,3,4,3,4,4,4,0.262768036349312,1,2,1,1,4,4,3,1,3,3
4,3,1,0,6,3,3,3,3,1,3,2,2,7,0.593704125681209,3,3,3,3,3,4,3,4,4,1
5,3,1,0,3,4,3,2,3,3,3,3,3,3,0.490421332041016,2,4,3,3,3,4,3,1,1,1
6,1,1,6,3,5,3,4,3,5,3,3,3,1,2.2418859004386,3,1,3,3,3,3,3,3,3,3
2,3,1,7,4,3,3,3,2,3,3,3,2,5,0.470168718244755,3,4,3,1,3,2,4,4,3,2
6,3,1,7,4,4,3,3,3,2,3,1,4,6,0.42552097878783,4,2,4,3,2,3,1,4,4,1
5,3,2,2,4,3,3,1,2,4,5,5,5,6,0.538739371870193,3,3,3,1,3,3,3,3,3,3
3,3,2,3,5,2,2,2,2,2,2,2,2,8,0.0563515538530066,4,2,2,4,4,4,4,4,4,2
6,4,2,0,4,3,3,1,1,4,3,3,1,8,0.153552365668615,1,4,4,3,1,3,3,3,4,1
3,3,1,7,6,1,1,1,1,1,3,2,1,7,0.680313720455643,2,4,3,5,4,4,3,4,4,4
3,3,2,0,6,3,3,2,2,3,3,2,2,3,0.634186182618882,1,2,2,1,2,4,1,1,2,1
6,2,1,1,4,5,3,3,2,6,6,4,1,7,1.12382132662495,1,4,3,3,4,4,3,3,4,1
6,4,1,6,3,4,2,1,1,4,3,3,1,7,0.452823281765137,4,3,4,4,4,3,4,1,3,1
3,3,1,3,4,3,3,1,1,3,3,3,3,7,0.3677698840613,3,2,1,3,4,3,3,2,4,1
6,4,1,5,3,4,3,3,4,5,4,3,4,6,0.0432946459348521,4,3,3,3,3,4,4,4,4,1
6,1,1,5,2,4,2,1,1,3,1,1,1,7,0.426841427658074,4,4,4,3,4,4,3,3,4,4
3,3,1,8,4,1,3,2,7,2,3,2,2,1,2.43675575850154,4,4,4,4,4,4,1,4,4,1
3,4,1,5,6,4,3,3,1,3,2,1,1,1,0.540762587408398,4,1,,3,4,2,4,3,2,1
5,2,1,0,6,4,3,2,1,5,4,3,1,7,0.50303054075375,1,4,4,3,1,4,4,1,2,2
2,4,2,2,3,3,3,1,1,3,5,1,1,6,0.774410944275152,3,4,1,3,3,4,3,1,4,1
5,1,2,7,6,3,3,1,2,3,3,3,3,6,0.0380466500782362,4,4,4,4,1,2,4,4,4,1
5,2,2,2,4,1,2,1,2,2,3,1,3,6,0.315773302440402,3,4,3,3,3,4,2,2,4,3
4,2,1,4,6,4,4,1,3,3,3,1,3,1,1.60340306351934,2,3,3,3,3,3,2,2,2,2
3,3,1,0,4,4,4,1,4,4,4,1,4,3,0.713216970669448,3,3,3,4,4,4,3,3,3,1
4,1,1,7,6,4,3,3,3,4,3,3,3,6,0.783781223115555,1,4,1,2,3,4,3,3,4,3
6,1,2,4,5,4,3,2,1,3,3,2,1,8,3.1029243353694,2,4,1,2,4,4,3,3,4,3
5,2,1,3,5,3,4,3,3,3,3,1,4,5,0.763410062957534,1,1,4,4,4,4,2,2,1,3
6,3,1,3,3,3,3,3,1,1,1,1,1,1,0.605585411635799,4,1,4,4,1,4,3,4,1,4
5,3,1,8,3,4,3,3,3,3,3,2,3,5,1.12792959904113,4,4,4,4,4,4,4,4,4,1
5,4,1,7,3,4,3,1,3,5,3,4,5,7,0.261751961419919,,1,3,3,,3,3,3,,1
6,4,2,6,3,3,5,3,3,3,5,1,3,8,0.167910990485935,4,4,3,4,3,4,3,3,3,2
6,4,2,4,3,4,4,1,1,1,1,1,1,8,0.451043652483187,4,2,3,3,4,2,4,2,4,1
2,3,2,3,2,3,1,1,1,1,1,1,1,6,0.203712262488668,4,4,4,1,4,4,3,4,3,4
4,2,2,0,6,4,4,1,1,3,3,2,3,7,0.814081064655638,1,4,3,1,4,4,4,1,4,4
3,4,1,8,3,4,3,1,3,5,4,3,5,5,1.00769592729717,3,2,1,3,3,4,1,4,3,1
5,4,2,8,3,2,5,1,3,1,5,1,3,7,0.468844006201337,4,2,3,4,3,3,4,3,2,3
6,3,2,4,4,1,3,1,1,3,3,2,3,8,0.207827183983768,4,4,4,1,4,3,3,3,4,2
2,4,1,2,6,4,4,4,4,3,3,3,5,1,0.538054516527801,1,1,1,1,3,3,1,1,1,1
3,4,2,7,3,3,3,3,1,5,5,3,5,6,0.0376408801645738,4,3,4,4,3,4,4,3,4,2
5,3,1,7,6,3,3,2,1,4,4,3,1,7,1.05370506960515,1,2,3,4,4,4,4,4,4,4
4,3,1,8,6,3,2,1,1,2,1,1,1,8,1.18430162066825,4,3,4,3,4,4,4,3,4,3
2,3,2,0,4,3,3,1,3,6,4,3,5,3,1.34678689315979,3,4,3,3,3,4,1,2,3,3
4,4,1,3,3,3,3,3,3,4,3,3,4,5,0.821416702582164,4,3,3,4,4,3,4,4,4,1
5,4,1,8,2,4,4,4,4,5,5,5,5,1,0.463318929580022,4,1,4,4,4,4,4,4,4,3
6,4,2,7,6,3,3,3,2,1,3,2,1,3,0.457584866362984,4,1,4,3,3,3,4,3,3,2
3,2,2,7,5,3,3,1,3,3,3,1,3,7,0.699244090487567,4,3,1,3,4,4,4,1,4,1
5,3,1,0,4,3,3,1,1,3,3,1,1,3,0.5943635254227,3,1,4,5,3,3,4,1,3,1
3,2,2,7,5,2,1,2,1,1,2,1,1,5,0.366098194146602,4,4,1,2,4,4,4,1,4,4
5,4,2,7,4,3,3,1,3,1,3,2,3,5,0.261700442886239,3,2,3,3,2,4,2,4,4,2
3,4,2,8,3,3,3,1,3,5,4,1,3,6,1.01011402745872,4,1,4,3,4,4,3,3,4,2
7,1,2,5,5,5,3,4,1,4,3,3,1,3,3.05368172806361,1,,1,,1,3,1,1,,
4,4,1,0,3,3,3,1,1,1,3,1,1,3,0.0800462473943162,2,2,3,2,3,4,4,3,4,2
5,2,2,3,5,3,3,3,3,3,3,3,3,7,0.307572265380595,1,4,2,4,4,4,4,4,4,4
5,2,2,7,5,3,3,2,2,3,3,2,2,1,0.0636515620911768,4,4,4,4,4,4,3,3,4,3
5,3,2,8,3,3,2,1,3,5,3,3,3,5,0.0361127960412158,4,4,1,3,4,4,4,1,1,1
6,4,2,8,3,4,3,2,1,4,4,1,1,6,0.528836648347812,4,1,4,4,4,2,4,2,4,2
5,3,2,8,5,4,3,3,1,3,3,1,1,7,0.910220965030902,4,4,4,4,4,4,4,4,4,2
2,3,2,0,4,4,4,1,3,5,4,3,4,8,1.32729924994054,3,4,4,1,4,4,2,2,4,1
4,3,2,5,5,2,4,3,3,3,5,3,3,3,1.11663698615568,4,2,4,1,4,4,4,2,2,3
6,4,1,0,3,5,5,5,1,4,7,1,1,4,0.272357501520701,4,1,4,4,4,4,4,3,4,3
5,4,2,2,5,3,2,1,1,4,4,3,3,3,0.463666721497283,4,1,3,3,4,3,4,1,4,3
4,3,1,5,4,5,4,3,3,3,3,1,1,6,0.726097243043664,4,3,4,3,4,1,4,4,4,3
6,4,2,0,4,3,4,3,4,6,1,2,3,7,0.208996149411408,1,1,2,3,4,4,3,3,4,1
3,4,2,5,3,3,3,2,3,3,3,1,4,8,0.47093104450312,4,4,2,3,,4,4,2,3,2
6,3,1,1,1,3,3,1,2,3,2,1,3,6,0.545416699387001,1,2,4,2,1,3,3,3,4,1
4,4,2,8,3,3,3,3,4,3,3,3,4,5,0.33391136266576,3,2,4,2,3,3,4,4,4,1
4,4,2,0,6,3,3,1,3,3,3,1,2,5,0.17742730014005,4,3,4,4,4,4,4,1,4,4
5,3,1,2,2,3,3,1,1,3,4,1,1,6,0.946248077727547,2,4,4,2,4,1,3,1,2,2
4,3,2,5,5,1,4,1,1,1,3,1,1,6,0.2597793425048,4,4,3,3,3,4,2,4,4,3
4,3,2,7,3,3,3,1,1,6,4,1,5,7,0.464026278685352,4,2,3,3,3,4,2,3,4,1
5,2,2,4,4,3,3,1,1,1,3,3,3,7,0.491584527618026,4,4,4,4,4,4,4,2,4,4
3,3,2,3,5,4,4,2,3,,,,,7,0.717886431077255,3,1,4,3,4,4,4,3,4,4
2,2,1,7,5,3,3,1,3,3,3,1,1,7,2.48934854985754,3,4,4,3,3,4,4,4,1,1
4,1,2,0,6,3,2,3,1,3,3,3,4,7,0.789507338708329,1,4,2,2,4,4,2,2,4,2
6,1,2,4,4,4,3,3,3,5,4,3,3,8,0.12826090814639,3,1,2,3,3,2,2,1,3,1
6,3,2,8,4,3,3,3,3,3,3,3,1,7,1.06122117542051,4,4,4,3,1,1,3,2,4,3
5,1,2,0,5,3,4,3,1,3,4,3,1,7,0.126023156212588,4,1,3,4,4,3,4,4,4,3
4,1,2,5,5,4,3,2,3,4,3,2,3,2,3.04189631900082,1,4,3,1,4,3,2,2,1,3
4,3,1,8,5,4,3,3,3,4,3,1,3,6,1.09800609031127,4,4,3,3,3,4,3,3,1,1
5,3,1,0,4,3,2,3,2,3,2,2,3,3,0.294890434979293,4,3,3,3,4,3,2,3,2,2
4,3,1,2,4,3,1,1,1,2,1,2,1,7,0.616209904870165,3,4,4,4,4,4,4,4,4,4
3,3,2,7,2,3,3,3,1,3,4,3,2,6,0.958971808901959,4,2,3,3,3,3,1,3,1,1
4,1,2,1,6,4,3,1,1,3,4,1,2,5,0.262805095742881,4,3,4,3,4,4,4,3,3,4
1,3,2,0,5,4,4,1,3,3,3,1,1,7,2.33148817359609,1,4,4,4,3,2,4,1,2,2
3,3,1,8,4,3,2,1,2,2,2,1,1,8,2.49292833233237,4,4,4,4,4,4,3,1,3,1
2,4,1,8,3,3,3,1,1,4,3,1,5,3,0.488211175292167,4,4,4,4,4,4,3,4,4,2
5,4,1,5,3,3,3,3,1,4,4,3,1,8,0.0242903212866361,4,1,4,3,4,2,4,3,4,3
6,1,2,7,6,3,3,1,1,4,3,3,1,6,1.39245428910187,3,3,3,3,4,3,2,1,4,3
6,4,1,6,4,3,3,2,1,3,2,1,1,6,0.756224783599242,4,3,4,3,4,3,3,4,4,3
3,4,2,6,5,3,3,2,2,3,3,1,2,1,0.0295319512560611,3,3,1,4,4,3,4,2,4,3
4,3,1,4,4,3,3,1,1,6,6,3,3,3,0.53636890099648,4,1,2,4,4,4,3,3,4,3
6,4,1,0,2,5,5,3,3,6,6,3,5,6,0.0481700794153765,3,2,3,3,1,2,3,3,3,3
2,3,2,2,4,4,4,1,3,7,5,3,5,3,2.52376991708826,1,1,2,3,4,2,4,3,3,1
4,3,1,5,3,3,3,1,3,3,3,1,2,3,0.11118154132437,4,3,3,4,3,4,4,2,4,4
3,3,1,0,3,3,3,1,3,1,3,1,1,5,0.410523124364357,4,4,4,4,4,4,4,2,4,4
2,3,2,8,5,3,3,1,3,1,4,1,1,3,6.41528580943784,1,4,4,4,1,3,1,3,3,2
4,3,1,8,4,1,2,1,2,2,2,2,2,5,1.32170121629844,4,4,4,4,4,4,2,3,4,4
2,2,2,5,5,3,3,3,2,2,3,3,2,3,3.41720382425522,3,4,4,2,4,3,3,1,3,1
5,3,1,7,4,3,3,1,3,4,4,3,4,7,0.1715132929423,1,1,3,4,4,3,2,1,3,1
2,3,2,6,5,3,3,1,1,6,4,3,5,7,0.99291273248755,3,4,3,3,4,4,3,2,4,1
4,1,1,4,6,3,3,2,1,1,3,2,1,7,1.83604003445912,2,2,2,1,3,2,2,2,3,2
3,1,1,0,5,3,3,1,3,1,3,1,3,3,2.70719466283957,4,4,3,3,4,3,3,3,3,3
5,2,1,3,4,3,4,3,3,3,3,3,1,7,1.33165874522873,3,3,2,1,4,3,2,1,1,3
4,4,2,7,4,3,3,1,2,3,4,4,5,5,0.521002297446602,1,4,3,3,3,4,3,2,3,1
6,3,1,0,2,3,3,3,1,1,3,3,1,8,0.479362115681266,4,3,3,3,4,3,4,4,4,1
3,2,1,7,6,3,4,2,3,4,4,2,2,7,2.06953827289415,4,3,1,3,4,3,2,4,4,3
4,4,1,0,3,4,4,1,3,4,5,1,1,3,0.200664243183209,4,2,4,4,3,3,4,4,4,3
4,2,1,3,6,1,1,1,1,1,1,1,1,7,0.40281798052934,3,4,4,4,4,4,3,4,4,4
6,3,2,0,5,3,3,2,1,5,4,3,1,6,0.376716101483784,4,1,3,3,1,3,3,1,3,2
3,4,1,0,3,3,3,1,3,4,1,1,5,3,0.0894172066629204,3,4,1,4,4,4,4,1,1,4
6,2,1,7,2,1,3,1,1,2,3,1,1,7,0.122270266321358,3,4,4,3,4,4,4,4,4,4
5,2,1,7,3,1,3,1,1,3,3,3,3,6,0.651388930799582,3,4,1,3,4,3,3,3,3,3
4,3,1,5,3,4,4,3,3,3,3,3,3,5,0.770326516731603,4,4,2,4,4,4,2,1,4,3
5,4,1,7,3,4,1,1,1,6,3,1,1,1,0.17431833264534,4,4,4,4,4,1,4,4,4,3
5,3,1,6,4,1,3,1,2,5,4,2,4,6,0.556847435526207,3,4,1,4,4,4,2,1,4,1
3,3,1,1,4,3,3,2,2,2,3,3,3,3,1.37455496118533,3,4,4,3,4,4,3,3,3,2
6,3,1,8,3,4,3,1,1,3,3,1,1,8,1.62611302441275,4,4,4,3,4,4,4,4,2,4
6,3,2,5,4,3,3,1,1,3,3,1,1,6,0.490308919768659,4,1,4,4,1,1,4,1,4,1
5,3,1,5,4,5,1,1,3,6,4,4,5,1,0.33518644868619,1,1,1,1,4,3,1,1,1,3
3,2,1,3,6,2,1,1,2,3,3,2,3,6,1.06450627200991,1,4,3,3,4,4,3,4,3,4
5,1,1,4,3,2,3,1,1,1,3,3,1,7,1.72765452822894,3,4,3,3,4,4,3,3,3,4
5,2,2,7,6,3,3,2,1,3,3,2,1,8,2.06810796180452,4,4,4,1,4,3,1,3,4,4
4,3,2,6,4,3,3,1,1,5,5,1,1,6,0.567454994000385,4,4,4,3,4,4,4,2,4,1
3,3,1,0,4,3,3,2,1,3,2,2,1,7,2.33596617807442,1,4,4,4,4,4,3,1,4,3
5,4,2,7,3,3,3,2,1,3,5,3,4,6,0.334546415581245,4,2,3,3,4,3,4,3,3,2
1,1,1,4,6,3,3,1,1,3,3,1,3,1,7.81738512529102,4,4,4,3,4,4,3,1,1,1
3,3,2,0,4,2,3,1,3,3,3,1,3,7,0.172880445136004,3,4,3,3,3,4,3,1,3,3
3,4,2,1,4,3,2,2,1,3,2,2,2,3,0.668478463822037,4,4,3,2,2,3,3,2,4,3
2,4,1,7,3,3,2,1,1,1,3,1,1,8,1.04795883881489,1,2,4,4,4,4,4,1,4,1
6,4,1,8,3,3,1,3,1,1,1,3,1,7,0.933614941745365,4,1,4,4,4,4,4,4,4,1
6,4,2,4,4,3,3,1,1,3,1,2,1,7,0.2396588533127,4,4,4,4,1,4,3,1,4,1
4,3,2,7,4,3,3,1,3,1,1,1,3,8,0.54390087395542,4,4,4,3,3,4,4,2,4,4
5,3,1,1,4,4,2,3,1,3,3,2,1,7,0.757572861637282,4,4,4,3,4,4,4,3,3,4
5,1,2,0,4,3,3,2,1,2,4,2,1,6,1.39455141040235,3,4,2,4,3,3,3,3,4,1
2,3,2,0,5,3,4,1,1,3,4,1,2,5,2.15800909983015,4,4,4,4,5,2,3,2,3,1
6,4,2,4,4,5,3,1,1,4,6,3,1,8,0.202631203546501,4,3,3,3,4,4,4,3,1,1
3,3,1,3,6,7,7,7,7,7,7,7,7,8,0.503509896903725,1,2,2,2,2,2,2,2,2,2
5,2,2,0,5,3,1,1,1,5,4,4,1,7,0.636948821987172,4,1,4,4,4,4,3,1,1,
5,1,2,8,5,3,3,3,1,3,3,4,1,8,3.47870215565647,4,4,4,3,4,4,4,4,4,4
3,4,2,7,3,3,4,1,1,1,1,1,5,6,0.359264092937354,4,2,3,3,4,4,4,3,4,2
4,3,2,6,4,3,3,2,1,2,2,1,1,1,0.109010228819992,4,3,3,4,2,1,1,1,4,1
6,1,2,8,5,3,2,3,1,4,3,3,1,1,3.40919399681324,1,4,3,3,4,4,3,2,,1
6,4,1,8,3,3,2,1,1,3,4,3,1,3,0.0257280458172335,4,4,4,3,4,4,3,4,4,2
4,3,1,2,4,5,4,4,4,4,5,3,5,3,1.07107980592184,2,2,3,3,3,4,3,3,3,2
3,4,2,4,3,3,3,3,3,3,3,2,3,8,0.289423397804503,3,4,4,4,4,4,4,4,3,2
4,3,1,6,3,5,3,3,3,3,3,2,3,1,0.237459667692602,4,3,3,3,3,4,3,3,4,3
4,1,1,7,4,1,2,1,1,3,3,1,3,8,2.68760604569642,3,1,3,4,3,4,3,4,4,2
5,2,1,7,6,3,3,1,3,3,2,1,2,6,1.30897339224441,4,4,4,4,4,4,,3,2,1
4,3,2,3,3,3,3,1,3,3,2,1,5,5,0.574431431029687,2,2,3,3,2,4,3,2,3,3
6,3,1,4,6,3,4,1,1,3,3,1,1,1,0.632577179857446,4,,,,,1,,,,
2,4,1,8,3,3,3,1,1,3,4,1,3,5,0.661901994448374,4,3,4,1,4,4,3,4,1,2
6,1,1,0,1,3,4,4,1,4,5,4,1,3,0.45547598207679,2,1,1,3,3,3,1,2,3,1
6,2,2,7,4,3,3,1,3,2,1,1,1,7,1.28100644665056,4,4,3,3,4,4,4,1,1,2
5,2,1,6,6,2,1,1,1,1,1,1,1,5,0.651422372913304,4,4,2,4,4,4,1,3,4,4
4,2,1,7,6,3,3,3,3,3,3,3,3,7,0.855987628281997,2,2,2,2,3,3,2,2,2,2
4,2,1,4,4,3,3,1,2,1,2,1,2,3,0.703958389145009,,,,,,,,,,
4,2,2,1,6,4,3,1,3,1,3,3,4,8,1.10617699721285,3,4,2,3,4,4,1,3,4,4
3,3,2,0,4,5,4,3,3,4,3,3,3,7,0.471136818738255,3,3,3,1,1,3,3,3,3,1
5,3,1,8,4,3,3,1,1,3,4,1,4,3,2.34638336634535,4,3,4,3,4,3,3,3,4,4
3,3,2,6,5,3,3,1,3,6,6,1,4,3,0.0371522837647155,4,2,3,3,3,3,4,1,4,1
4,1,1,2,6,3,3,1,3,1,1,1,1,3,0.730434068638535,2,2,3,3,2,3,2,2,3,3
3,3,1,0,4,4,3,3,1,3,2,3,1,8,1.02211550509598,3,1,4,2,3,4,2,2,4,4
4,3,1,0,3,3,3,3,1,3,3,3,4,5,0.586754989821266,4,3,4,1,3,4,3,3,4,3
1,3,1,4,4,3,3,3,3,3,3,1,3,1,1.56880583009298,4,1,3,3,4,3,1,3,4,3
3,2,2,6,6,6,1,1,1,1,1,1,1,8,1.40697867362032,3,,4,,3,3,2,,,
5,2,2,0,6,5,4,3,3,3,3,1,4,8,0.21387224971257,1,3,4,3,4,4,3,1,3,3
6,3,1,7,3,3,4,1,1,4,6,3,1,8,0.455833898361027,4,4,4,4,4,3,4,4,4,1
2,3,1,0,4,3,3,1,2,1,1,1,1,7,2.99281665012877,4,3,3,3,4,4,2,3,4,3
2,3,2,4,4,3,1,1,1,1,1,1,1,3,0.907868230621541,1,4,1,1,4,4,3,3,4,4
4,2,2,0,5,4,2,1,1,3,1,3,1,8,0.847968895974097,3,4,3,3,4,4,4,4,4,4
4,2,2,7,5,2,3,3,1,2,3,1,1,7,0.811508516005571,4,4,3,4,4,4,4,4,4,4
6,3,2,0,4,5,5,3,1,4,6,4,1,8,0.60830312432276,4,3,3,3,4,3,3,3,3,3
4,2,1,0,6,3,3,1,3,3,3,1,1,1,0.0813243274860326,3,4,3,2,4,4,3,3,4,1
4,4,1,2,3,3,3,3,1,3,3,3,1,3,0.181052879388726,3,3,3,3,3,3,3,1,3,1
3,2,1,1,5,3,4,3,3,3,4,3,3,1,1.96635587177518,3,2,4,4,3,3,2,2,4,4
5,3,1,2,4,3,3,2,3,3,4,3,4,1,0.238492230831883,3,1,3,3,3,3,3,3,4,3
4,2,2,2,5,3,3,2,1,3,4,4,1,3,1.89227419851802,1,2,3,3,5,5,3,3,2,2
4,4,1,7,3,3,3,3,2,3,3,3,3,3,0.228749923002604,4,2,4,3,4,1,2,4,4,2
5,1,2,7,5,3,3,1,3,3,3,1,3,5,1.36918536591544,2,2,4,1,2,3,2,1,3,3
5,2,2,2,5,4,4,3,4,3,3,1,1,8,0.830580941062707,3,5,2,2,3,5,5,3,3,4
5,1,1,2,2,1,3,3,1,1,4,3,1,4,1.41372320466364,3,4,3,3,4,2,3,2,4,1
2,3,1,0,5,3,3,2,2,3,4,3,4,1,2.07361327244727,4,4,4,4,4,4,3,3,4,1
3,3,1,7,3,3,4,1,3,5,5,1,5,8,1.10452264474703,4,4,4,4,4,4,3,3,3,1
4,3,1,4,2,2,3,2,1,3,3,1,1,3,0.0302322240331893,1,3,2,2,3,3,2,3,4,3
4,2,2,2,5,4,3,1,5,5,3,1,4,6,0.562512675038285,1,4,1,1,4,4,1,1,3,3
4,3,2,5,5,3,3,1,1,1,3,1,1,3,0.641381231253972,4,4,3,3,2,4,1,3,4,1
4,3,2,7,4,3,3,2,4,3,3,2,3,5,0.568589183105681,,,,3,,,2,2,,2
5,2,2,0,5,3,3,1,1,1,1,1,1,8,0.757636513490569,3,4,1,3,4,4,3,2,3,1
4,3,1,0,2,3,3,2,1,1,2,2,1,7,0.373617440044956,3,4,4,4,4,4,3,4,4,4
1,3,2,7,5,3,5,1,1,3,,1,1,5,3.0024514505242,4,3,3,3,4,4,3,2,4,1
7,3,1,4,4,3,2,1,1,3,1,1,1,7,2.57603305507347,4,1,4,3,4,1,4,4,4,1
3,3,1,0,2,3,2,1,1,2,3,2,2,5,0.730141463150975,3,1,3,3,3,4,3,3,2,1
4,3,2,1,4,4,2,1,1,3,1,1,1,5,0.845418584758021,3,4,2,1,3,4,1,3,1,2
5,2,1,8,3,4,5,2,1,3,4,3,3,6,2.10637787296832,3,4,3,4,3,4,4,4,2,1
1,1,1,6,4,3,3,1,1,3,2,3,3,1,6.02107697808972,3,1,4,3,4,3,1,3,3,1
6,2,2,0,5,3,4,1,1,1,3,3,1,6,0.284177423172429,3,4,4,4,4,4,3,4,3,3
4,3,2,5,5,3,3,1,1,3,5,2,3,3,0.0337051417491171,4,1,1,2,2,3,1,1,3,3
6,2,1,7,3,5,4,4,1,5,5,4,4,7,1.20339889652957,4,2,4,3,3,3,3,,4,1
1,3,2,8,5,3,3,1,3,7,5,1,4,3,3.5666449421327,4,1,3,4,1,1,4,1,4,3
5,2,1,3,3,4,3,3,3,3,3,3,1,3,0.848629025742664,2,3,1,3,4,4,3,3,1,1
4,4,1,1,4,3,4,1,1,4,4,3,4,6,0.210481924101088,3,3,3,1,4,4,4,3,3,2
5,1,1,0,6,3,4,3,1,3,4,3,3,1,1.18627450415644,2,3,3,2,4,4,3,3,4,3
6,3,1,0,4,5,5,3,3,5,6,3,3,5,0.165717784951402,3,1,3,3,4,4,2,2,3,1
6,1,2,0,4,5,5,4,4,5,3,4,4,5,0.793765288186016,3,4,4,3,4,4,2,1,4,1
2,3,2,7,3,6,4,2,3,5,5,3,3,1,1.57889006901253,3,1,4,1,3,3,3,1,3,1
5,1,2,1,6,4,2,1,3,3,3,1,3,7,0.758341654667503,3,3,3,3,4,4,3,1,3,3
3,2,2,0,5,3,3,1,3,4,3,1,5,6,0.684558796399107,1,4,4,3,3,3,3,2,4,4
4,3,2,5,5,3,4,2,3,3,1,1,1,3,0.171713761154976,4,2,3,3,3,2,3,2,3,3
5,4,2,7,3,5,4,1,1,5,5,4,4,6,0.602772297399797,4,4,4,4,1,2,1,1,2,1
4,3,2,8,4,3,3,3,2,3,3,4,4,3,2.07399873816062,3,1,4,4,4,4,1,1,,2
2,4,1,8,3,3,3,1,3,3,3,3,5,5,0.143750401830344,4,1,1,4,1,4,1,1,4,1
6,4,1,8,3,3,3,1,1,1,3,3,1,8,0.769501668526629,4,1,2,4,1,4,4,4,4,1
